iteration|level|ip_address|response_time|country|region|city|longitude|latitude|isp|org
30|10|216.239.62.139|126.996 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
30|11|216.239.50.97|123.493 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
30|12|216.239.49.181|119.361 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
30|13|216.239.48.101|128.472 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
30|14|216.239.48.31|142.353 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
30|15|216.239.48.2|137.692 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
30|16|216.239.40.130|152.341 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
30|17|216.239.40.132|148.151 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
30|18|216.239.40.118|153.662 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
30|19|209.85.142.153|144.204 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
30|20|74.125.21.100|144.537 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
31|1|192.168.0.1|2.357 ms|||||||
31|2|174.111.102.224|395.630 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
31|3|24.25.62.48|104.379 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
31|4|24.93.64.184|109.110 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
31|5|24.93.67.200|120.999 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
31|6|66.109.6.80|118.967 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
31|7|216.50.79.33|129.466 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
31|8|216.50.79.66|122.736 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
31|9|216.239.62.139|132.443 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
31|10|216.58.215.46|130.147 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
31|11|216.239.48.101|23.770 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
31|12|216.239.48.95|20.058 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
31|13|216.239.49.181|46.755 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
31|14|216.239.48.9|39.145 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
31|15|216.239.40.138|31.547 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
31|16|216.239.40.130|53.548 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
31|17|108.170.232.70|29.011 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
31|18|209.85.241.71|25.652 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
31|19|216.58.218.14|29.448 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
32|1|192.168.0.1|10.000 ms|||||||
32|2|174.111.102.224|34.563 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
32|3|24.25.62.48|14.090 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
32|4|24.93.64.184|31.241 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
32|5|24.93.67.200|15.150 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
32|6|66.109.6.80|23.680 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
32|7|216.50.79.33|15.498 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
32|8|216.50.79.66|18.173 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
32|9|216.58.215.46|16.558 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
32|10|216.239.62.139|18.503 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
32|11|216.58.215.46|22.790 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
32|12|216.239.48.95|25.406 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
32|13|216.239.49.181|24.290 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
32|14|216.239.48.6|59.447 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
32|15|216.239.48.9|31.650 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
32|16|216.239.40.138|25.052 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
32|17|216.239.40.130|38.604 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
32|18|209.85.142.139|26.927 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
32|19|209.85.241.71|24.008 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
32|20|216.58.218.14|29.607 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
33|1|192.168.0.1|1.884 ms|||||||
33|2|174.111.102.224|129.413 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
33|3|24.25.62.48|27.246 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
33|4|24.93.67.200|13.902 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
33|5|24.93.64.184|12.789 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
33|6|66.109.6.80|28.541 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
33|7|216.50.79.33|26.560 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
33|8|216.50.79.66|18.313 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
33|9|216.239.62.139|41.641 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
33|10|216.58.215.46|16.201 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
33|11|216.239.48.101|172.492 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
33|12|216.239.49.181|97.836 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
33|13|216.239.48.101|21.412 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
33|14|216.239.48.9|25.503 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
33|15|216.239.40.138|29.696 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
33|16|216.239.40.130|43.751 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
33|17|216.239.40.138|27.837 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
33|18|108.170.232.70|28.406 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
33|19|209.85.142.139|26.096 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
33|20|209.85.241.71|33.486 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
33|21|216.58.218.14|29.212 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
34|1|192.168.0.1|1.263 ms|||||||
34|2|174.111.102.224|28.260 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
34|3|24.25.62.48|20.718 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
34|4|24.93.64.184|17.226 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
34|5|24.93.67.200|18.902 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
34|6|66.109.6.80|22.355 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
34|7|216.50.79.33|20.431 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
34|8|216.50.79.66|20.092 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
34|9|216.239.62.139|21.646 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
34|10|216.58.215.46|30.070 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
34|11|216.239.48.95|18.817 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
34|12|216.239.48.9|31.461 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
34|13|216.239.40.138|27.870 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
34|14|216.239.40.130|38.819 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
34|15|209.85.142.139|32.675 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
34|16|209.85.241.71|31.110 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
34|17|216.58.218.14|27.994 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
35|1|192.168.0.1|29.305 ms|||||||
35|2|174.111.102.224|30.491 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
35|3|24.25.62.48|17.804 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
35|4|24.93.64.184|23.037 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
35|5|24.93.67.200|12.451 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
35|6|66.109.6.80|48.880 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
35|7|216.50.79.33|22.931 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
35|8|216.50.79.66|22.116 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
35|9|216.239.62.139|39.897 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
35|10|216.58.215.46|18.933 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
35|11|216.239.48.95|22.048 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
35|12|216.239.48.101|19.069 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
35|13|216.239.48.9|30.067 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
35|14|216.239.48.6|44.298 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
35|15|216.239.40.138|30.863 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
35|16|216.239.40.130|25.661 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
35|17|209.85.142.139|30.342 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
35|18|209.85.241.71|36.590 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
35|19|216.58.218.14|26.824 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
36|1|192.168.0.1|3.683 ms|||||||
36|2|174.111.102.224|24.765 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
36|3|24.25.62.48|10.228 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
36|4|24.93.64.184|15.969 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
36|5|24.93.67.200|22.259 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
36|6|66.109.6.80|20.746 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
36|7|216.50.79.33|24.222 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
36|8|216.50.79.66|19.935 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
36|9|216.239.62.139|18.291 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
36|10|216.58.215.46|25.478 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
36|11|216.239.62.139|23.994 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
36|12|216.239.49.181|40.868 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
36|13|216.239.48.95|18.563 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
36|14|216.239.48.9|28.610 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
36|15|216.239.48.6|27.616 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
36|16|216.239.40.130|64.987 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
36|17|216.239.40.138|29.563 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
36|18|108.170.232.70|43.601 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
36|19|209.85.142.139|30.654 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
36|20|209.85.241.71|26.847 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
36|21|216.58.218.14|27.299 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
37|1|192.168.0.1|1.060 ms|||||||
37|2|174.111.102.224|28.137 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
37|3|24.25.62.48|13.588 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
37|4|24.93.67.200|11.872 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
37|5|24.93.64.184|33.198 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
37|6|66.109.6.80|26.577 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
37|7|216.50.79.33|41.576 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
37|8|216.50.79.66|22.427 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
37|9|216.239.62.139|27.043 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
37|10|216.58.215.46|24.124 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
37|11|216.239.48.95|20.101 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
37|12|216.239.48.9|29.183 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
37|13|216.239.48.6|30.137 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
37|14|216.239.48.9|32.215 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
37|15|216.239.40.138|34.004 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
37|16|216.239.40.130|33.356 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
37|17|209.85.142.139|33.465 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
37|18|209.85.241.71|30.383 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
37|19|216.58.218.14|124.394 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
38|1|192.168.0.1|1.050 ms|||||||
38|2|174.111.102.224|123.853 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
38|3|24.25.62.48|123.941 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
38|4|24.93.67.200|59.543 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
38|5|24.93.64.184|18.436 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
38|6|66.109.6.80|17.465 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
38|7|216.50.79.33|20.451 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
38|8|216.50.79.66|19.084 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
38|9|216.58.215.46|21.276 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
38|10|216.239.62.139|116.907 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
38|11|216.239.48.95|108.420 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
38|12|216.239.49.181|33.608 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
38|13|216.239.48.95|23.725 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
38|14|216.239.48.9|27.581 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
38|15|216.239.40.138|29.313 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
38|16|209.85.142.139|25.201 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
38|17|108.170.232.70|26.842 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
38|18|209.85.241.71|34.233 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
38|19|216.58.218.14|30.080 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
39|1|192.168.0.1|2.047 ms|||||||
39|2|174.111.102.226|187.343 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
39|3|24.25.62.50|127.610 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
39|4|24.93.64.186|106.160 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
39|5|24.93.67.202|16.869 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
39|6|24.93.64.186|17.167 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
39|7|66.109.6.82|23.765 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
39|8|205.197.180.41|18.573 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
39|9|205.197.180.54|21.232 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
39|10|216.239.51.53|30.557 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
39|11|216.239.51.47|22.858 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
39|12|108.170.232.71|26.231 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
39|13|216.239.51.245|49.881 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
39|14|108.170.232.71|28.696 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
39|15|209.85.143.193|22.355 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
39|16|209.85.143.197|25.929 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
39|17|64.233.185.101|25.967 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
40|1|192.168.0.1|1.077 ms|||||||
40|2|174.111.102.226|33.808 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
40|3|24.25.62.50|15.330 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
40|4|24.93.67.202|23.795 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
40|5|24.93.64.186|22.217 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
40|6|24.93.67.202|21.052 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
40|7|66.109.6.82|21.948 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
40|8|205.197.180.41|38.370 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
40|9|205.197.180.54|19.704 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
40|10|216.239.51.53|25.688 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
40|11|216.239.51.47|25.187 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
40|12|66.249.94.20|15.892 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
40|13|209.85.244.218|23.740 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
40|14|209.85.254.105|23.212 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
40|15|209.85.143.193|20.360 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
40|16|64.233.174.133|18.690 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
40|17|173.194.219.139|22.903 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
41|1|192.168.0.1|1.321 ms|||||||
41|2|174.111.102.224|1102.663 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
41|3|24.25.62.48|30.551 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
41|4|24.93.67.200|10.385 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
41|5|24.93.64.184|14.955 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
41|6|66.109.6.80|19.218 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
41|7|216.50.79.33|18.225 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
41|8|216.50.79.66|35.244 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
41|9|216.239.62.139|19.830 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
41|10|216.58.215.46|22.626 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
41|11|216.239.50.97|24.395 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
41|12|216.239.49.197|25.329 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
41|13|216.239.48.9|28.807 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
41|14|216.239.48.2|42.384 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
41|15|216.239.40.118|30.302 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
41|16|216.239.40.132|32.171 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
41|17|216.239.40.138|24.438 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
41|18|209.85.243.254|27.904 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
41|19|209.85.143.197|38.239 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
41|20|209.85.243.254|29.296 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
41|21|64.233.185.100|30.068 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
42|1|192.168.0.1|1.715 ms|||||||
42|2|174.111.102.226|21.719 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
42|3|24.25.62.50|25.776 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
42|4|24.93.64.186|40.789 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
42|5|24.93.67.202|20.693 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
42|6|66.109.6.82|29.845 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
42|7|205.197.180.41|20.105 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
42|8|205.197.180.54|23.949 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
42|9|216.239.51.53|38.486 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
42|10|64.233.175.94|19.573 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
42|11|216.58.193.142|27.918 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
43|1|192.168.0.1|1.815 ms|||||||
43|2|174.111.102.226|30.553 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
43|3|24.25.62.50|19.483 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
43|4|24.93.64.186|25.028 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
43|5|24.93.67.202|22.919 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
43|6|66.109.6.82|24.634 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
43|7|205.197.180.41|19.918 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
43|8|205.197.180.54|23.149 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
43|9|216.239.51.53|20.381 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
43|10|64.233.175.94|24.167 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
43|11|216.58.193.142|26.500 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
44|1|192.168.0.1|1.375 ms|||||||
44|2|174.111.102.226|212.353 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
44|3|24.25.62.50|12.849 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
44|4|24.93.64.186|35.973 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
44|5|24.93.67.202|20.206 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
44|6|66.109.6.82|25.096 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
44|7|205.197.180.41|19.141 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
44|8|205.197.180.54|21.353 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
44|9|216.239.51.53|19.542 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
44|10|64.233.175.94|23.760 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
44|11|216.58.193.142|25.413 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
45|1|192.168.0.1|1.119 ms|||||||
45|2|174.111.102.226|96.943 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
45|3|24.25.62.50|11.582 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
45|4|24.93.64.186|14.074 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
45|5|66.109.6.82|40.625 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
45|6|205.197.180.41|23.976 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
45|7|205.197.180.54|21.964 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
45|8|216.239.51.53|24.630 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
45|9|64.233.175.94|23.697 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
45|10|216.58.193.142|21.741 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
46|1|192.168.0.1|6.648 ms|||||||
46|2|174.111.102.226|31.085 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
46|3|24.25.62.50|12.395 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
46|4|24.93.67.202|20.267 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
46|5|24.93.64.186|25.388 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
46|6|66.109.6.82|27.633 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
46|7|205.197.180.41|20.259 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
46|8|205.197.180.54|29.157 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
46|9|216.239.51.53|23.963 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
46|10|64.233.175.94|25.916 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
46|11|216.58.193.142|22.148 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
47|1|192.168.0.1|2.541 ms|||||||
47|2|174.111.102.226|979.901 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
47|3|24.25.62.50|12.818 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
